fields.item_name,fields.brand_name,healthy
"Spiced Pumpkin Chai Tea, Iced - Large with Skim Milk",Scooter's Coffee And Yogurt,0
"Caramelicious, Iced - Small with Skim Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Almond, Coconut, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,1
"White Mocha Latte, Blended - Medium",Scooter's Coffee And Yogurt,0
"Pumpkin Caramelicious, Hot - Large with Whole Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Hazelnut & Vanilla, Hot - Small with Soy Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha & Coconut, Hot - Small with Almond Milk",Scooter's Coffee And Yogurt,0
"Autumn Caramel Crunch Latte, Iced - Medium with Skim Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with White Chocolate Mocha, Caramel & Hazelnut, Hot - Small with Almond Milk",Scooter's Coffee And Yogurt,0
"Chai Tea Latte, Hot - Small with Soy Milk",Scooter's Coffee And Yogurt,0
"Dirty Horchata Latte, Blended - Medium",Scooter's Coffee And Yogurt,0
"Flavored Cappuccino, Vanilla, Hot - Small with Skim Milk",Scooter's Coffee And Yogurt,0
"Flavored Matcha Green Tea Latte with Vanilla, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,0
Cold Brew - Small,Scooter's Coffee And Yogurt,1
"Pumpkin Spice Latte, Iced - Large with Whole Milk",Scooter's Coffee And Yogurt,0
"Pumpkin Caramelicious, Hot - Medium with 2% Milk",Scooter's Coffee And Yogurt,0
"Toffee Nut Caramelicious, Hot - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
Mango Matcha Green Tea Smoothie - Small with Skim Milk,Scooter's Coffee And Yogurt,0
"White Mocha Latte, Iced - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Almond & Coconut, Hot - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
"Turtle Latte, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Autumn Caramel Crunch Latte, Hot - Medium with Whole Milk",Scooter's Coffee And Yogurt,0
Cinnamon Caramelicious Muffin,Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha & Toffee, Hot - Medium with 2% Milk",Scooter's Coffee And Yogurt,0
"Chai Tea Latte, Iced - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
"Turtle Latte, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,0
Strawberry Vertigo Smoothie - Small with Regular Red Bull,Scooter's Coffee And Yogurt,0
"Cinnamon Roll Latte, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Dirty Spiced Pumpkin Chai Tea, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,1
Oatmeal without Dried Fruit and Nuts,Scooter's Coffee And Yogurt,1
"Flavored Chai, Vanilla, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Hazelnut, Peanut Butter, Toffee & White Chocolate, Blended - Large",Scooter's Coffee And Yogurt,0
"Caramel Macchiato with Almond Milk, Tall",Starbucks,1
"Caramel Brulee Creme with Soy Milk and Whip, Venti",Starbucks,0
"Matcha Green Tea Frappuccino Blended Creme with Almond Milk and No Whip, Tall",Starbucks,0
"Iced Peppermint White Chocolate Mocha with 2% Milk and No Whip, Tall",Starbucks,0
"Gingerbread Creme with Whole Milk and Whip, Kids",Starbucks,1
"Chai Creme Frappuccino with Soy Milk and Whip, Grande",Starbucks,0
"Peppermint Mocha Frappuccino Blended Creme with Soy Milk and No Whip, Venti",Starbucks,0
"Caffe Vanilla Frappuccino with 2% Milk and Whip, Grande",Starbucks,0
"Peppermint Mocha Frappuccino with Whole Milk and No Whip, Venti",Starbucks,0
"Salted Caramel Mocha Creme Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Iced Cinnamon Dolce Latte with Nonfat Milk and No Whip, Venti",Starbucks,0
"Caramel Brulee Creme with Whole Milk and No Whip, Grande",Starbucks,0
"Cinnamon Dolce Creme Frappuccino with Whole Milk and Whip, Tall",Starbucks,0
"Clover Brewed Coffee Light Roast, Tall",Starbucks,1
"Pumpkin Spice Frappuccino with Nonfat Milk and No Whip, Grande",Starbucks,0
"Peppermint White Hot Chocolate with Soy Milk and No Whip, Grande",Starbucks,0
"Iced Latte Macchiato with Almond Milk, Grande",Starbucks,1
"Caffe Mocha with Almond Milk and Whip, Short",Starbucks,1
"Caffe Mocha with 2% Milk and No Whip, Short",Starbucks,1
"Iced Holiday Spice Flat White with Almond Milk, Tall",Starbucks,1
"Iced White Hot Chocolate with Whole Milk and No Whip, Tall",Starbucks,0
"Peppermint Hot Chocolate with Soy Milk and No Whip, Short",Starbucks,0
"Gingerbread Creme with Almond Milk and No Whip, Tall",Starbucks,1
"Cinnamon Dolce Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Peppermint White Chocolate Mocha with Soy Milk and Whip, Grande",Starbucks,0
"White Hot Chocolate with Nonfat Milk and No Whip, Venti",Starbucks,0
"Gingerbread Creme with Whole Milk and No Whip, Venti",Starbucks,0
"White Chocolate Mocha Frappuccino with Almond Milk and Whip, Grande",Starbucks,0
"Eggnog Frappuccino Blended Creme with Soy Milk and Whip, Grande",Starbucks,0
"Peppermint White Hot Chocolate with Coconut Milk and Whip, Venti",Starbucks,0
"Peppermint White Chocolate Mocha with Almond Milk and Whip, Tall",Starbucks,0
"Iced Coffee Unsweetened with Whole Milk, Grande",Starbucks,1
"Flat White with Almond Milk, Grande",Starbucks,1
"Iced Holiday Spice Flat White with Whole Milk, Tall",Starbucks,1
"Hot Chocolate with Coconut Milk and No Whip, Tall",Starbucks,1
"Peppermint Hot Chocolate with Whole Milk and Whip, Tall",Starbucks,0
"Salted Caramel Mocha Frappuccino with Almond Milk and Whip, Grande",Starbucks,0
"Caramel Brulee Frappuccino with Nonfat Milk and No Whip, Venti",Starbucks,0
"Iced Caffe Mocha with Coconut Milk and No Whip, Grande",Starbucks,1
"White Chocolate Mocha with Almond Milk and Whip, Short",Starbucks,1
"Salted Caramel Hot Chocolate with 2% Milk and No Whip, Grande",Starbucks,0
"Espresso Frappuccino with Almond Milk, Grande",Starbucks,0
"Gingerbread Creme with Almond Milk and Whip, Venti",Starbucks,0
"Teavana Shaken Peach Citrus White Tea Infusion Sweetened, Trenta",Starbucks,1
"Peppermint White Mocha Frappuccino with Almond Milk and No Whip, Venti",Starbucks,0
"Cold Brewed Coffee + Classic Syrup, Trenta",Starbucks,0
"Cold Brewed Coffee + Classic Syrup with Nonfat Milk, Grande",Starbucks,1
"Peppermint White Chocolate Mocha with Whole Milk and Whip, Grande",Starbucks,0
"Iced White Hot Chocolate with Nonfat Milk and Whip, Venti",Starbucks,0
"Chestnut Praline Creme Frappuccino with 2% Milk and Whip, Venti",Starbucks,0
"Traditional Dry Rub Lemon Pepper Wings, 25 Wings With Celery",Beef o Brady's,0
"Traditional Teriyaki Wings, 8 Wings With Celery",Beef o Brady's,0
"Boneless Honey BBQ Wings, 18 Wings With Celery",Beef o Brady's,0
Boneless Wings & Jalapeno Corn Fritters,Beef o Brady's,0
X-Hot Boneless Wing Sauce,Beef o Brady's,0
"Build Your Own Personal Pizza, Broccoli Florets",Beef o Brady's,1
"Fajitas, Duos (Steak & Shrimp)",Beef o Brady's,0
"Shrimp Bowl, With Quinoa",Beef o Brady's,0
"Traditional Signature Buffalo Wings, 12 Wings With Celery",Beef o Brady's,0
Add Butter,Beef o Brady's,0
Shrimp Fajitas,Beef o Brady's,0
"Boneless Nashville Hot Wings, 18 Wings With Celery",Beef o Brady's,0
"Seafood Combo, Grilled Shrimp (PGS) & Fried Fish",Beef o Brady's,0
"Traditional Teriyaki Wings, 18 Wings With Celery",Beef o Brady's,0
Sweet Jalapeno Traditional Wing Sauce,Beef o Brady's,1
"Veggie Bowl, With Rice",Beef o Brady's,0
"Build Your Own Burger, Swiss Cheese",Beef o Brady's,0
"Traditional Dry Rub Lemon Pepper Wings, 8 Wings With Celery",Beef o Brady's,0
"Traditional Dry Rub Blackening Wings, 8 Wings With Celery",Beef o Brady's,0
"Boneless X, Hot Wings, 12 Wings With Celery",Beef o Brady's,0
"Traditional X-Hot Wings, 8 Wings With Celery",Beef o Brady's,0
"Kid's, French Fries",Beef o Brady's,0
"Pick Two, Cup of Chicken Gumbo",Beef o Brady's,0
"Traditional Mild Wings, 18 Wings With Celery",Beef o Brady's,0
"Boneless Mango Habanero Wings, 12 Wings With Celery",Beef o Brady's,0
Boneless Spicy Garlic Wing Basket,Beef o Brady's,0
"Boneless Honey BBQ Wings, 12 Wings With Celery",Beef o Brady's,0
Barefoot Pinot Grigio,Beef o Brady's,1
"Kid's, Seasoned Rice",Beef o Brady's,0
"Boneless Teriyaki Wings, 25 Wings With Celery",Beef o Brady's,0
"Build Your Own Personal Pizza, Chopped Ham",Beef o Brady's,1
Ribs Half Order Chargrilled,Beef o Brady's,0
"Seafood Combo, Grilled (Fish, Lemon Pepper & Shrimp PGS)",Beef o Brady's,0
Shrimp Salad Blackened,Beef o Brady's,0
"Traditional Spicy Garlic Wings, 8 Wings With Celery",Beef o Brady's,0
"Shrimp Caesar Salad, Grilled",Beef o Brady's,0
"Seafood Combo, Grilled (Fish, Lemon Pepper & Shrimp, Blackened)",Beef o Brady's,0
"Boneless Nashville Hot Wings, 25 Wings With Celery",Beef o Brady's,0
"Lettuce Wraps, Chicken",Beef o Brady's,0
"Traditional Mango Habanero Wings, 8 Wings With Celery",Beef o Brady's,0
'O' Brady Burger,Beef o Brady's,0
"Boneless Teriyaki Wings, 12 Wings With Celery",Beef o Brady's,0
"Boneless Mango Habanero Wings, 8 Wings With Celery",Beef o Brady's,0
"Traditional Spicy Garlic Wings, 25 Wings With Celery",Beef o Brady's,0
"Traditional Signature Buffalo Wings, 18 Wings With Celery",Beef o Brady's,0
"Boneless Spicy Garlic Wings, 12 Wings With Celery",Beef o Brady's,0
"Pick Two, Cup of Beef O'Brady's Chili",Beef o Brady's,0
Strawberry Pina Colada,Beef o Brady's,0
Mild Boneless Wing Sauce,Beef o Brady's,0
"Traditional Garlic Parmesan Wings, 12 Wings With Celery",Beef o Brady's,0
"Boneless Medium Wings, 8 Wings With Celery",Beef o Brady's,0
"Build Your Own Burger, American Cheese",Beef o Brady's,1
"Build Your Own Burger, Gouda Cheese",Beef o Brady's,1
"Traditional Garlic Parmesan Wings, 25 Wings With Celery",Beef o Brady's,0
"Seafood Combo, Fried Shrimp & Grilled Fish (Blackened)",Beef o Brady's,0
"Quinoa Power Salad, Value Menu",Beef o Brady's,0
"Build Your Own Personal Pizza, Sliced Green Peppers",Beef o Brady's,1
"Boneless Dry Rub Blackening Wings, 8 Wings With Celery",Beef o Brady's,0
Royal Gala,Beef o Brady's,1
Mango Moonshine,Beef o Brady's,1
"Traditional Nuclear Wings, 18 Wings With Celery",Beef o Brady's,0
"Boneless Dry Rub Blackening Wings, 25 Wings With Celery",Beef o Brady's,0
Texas Sliders,Beef o Brady's,0
Add Au Jus,Beef o Brady's,1
Traditional Mango Habanero Wing Basket,Beef o Brady's,0
"Boneless Dry Rub Blackening Wings, 12 Wings With Celery",Beef o Brady's,0
California Turkey Melt Combo,Beef o Brady's,0
Chili Dog Combo,Beef o Brady's,0
"Traditional Garlic Parmesan Wings, 18 Wings With Celery",Beef o Brady's,0
Medium Traditional Wing Sauce,Beef o Brady's,0
Watterson,Beef o Brady's,0
"Boneless X, Hot Wings, 25 Wings With Celery",Beef o Brady's,0
"Build Your Own Burger, Blue Cheese Dressing",Beef o Brady's,0
Ribs Half Order,Beef o Brady's,0
Add Blue Cheese Dressing,Beef o Brady's,0
"Traditional Honey BBQ Wings, 8 Wings With Celery",Beef o Brady's,0
"Build Your Own Personal Pizza, Pepperoni",Beef o Brady's,1
"Shrimp Dinner, Grilled",Beef o Brady's,0
Nuclear Traditional Wing Sauce,Beef o Brady's,0
Cadillac Margarita,Beef o Brady's,0
Add Spicy Dipping Sauce,Beef o Brady's,1
"Lettuce Wraps, Shrimp",Beef o Brady's,0
"Traditional Plain Wings, 18 Wings With Celery",Beef o Brady's,0
"Five Meat Pizza, Personal",Beef o Brady's,0
"Cheese Pizza, Large",Beef o Brady's,1
"Cheese Pizza, Personal",Beef o Brady's,0
Basket of Fries With Cheese Added,Beef o Brady's,0
Chocolate Molten Cake,Beef o Brady's,0
Add Caesar Dressing,Beef o Brady's,0
Buffalo Chicken Salad,Beef o Brady's,0
Santa Fe Salad,Beef o Brady's,0
Chicken Tacos Basket,Beef o Brady's,0
Fish Tacos Basket,Beef o Brady's,0
"Big Catch Dinner, Blackened",Beef o Brady's,0
Philly Steak Sandwich,Beef o Brady's,0
Turkey Reuben,Beef o Brady's,0
"Chicken & Dumplings Soup, Bowl",Beef o Brady's,0
"Chicken Tortilla Soup, Cup",Beef o Brady's,1
"French Onion Soup, Bowl",Beef o Brady's,0
"French Onion Soup, Cup",Beef o Brady's,0
"Flat White with Nonfat Milk, Venti",Starbucks,1
"Cold Brewed Coffee, Tall",Starbucks,1
"Flat White with Nonfat Milk, Short",Starbucks,1
"Chai Creme Frappuccino with Whole Milk and Whip, Venti",Starbucks,0
"Teavana Shaken Iced Green Tea Sweetened, Tall",Starbucks,1
"Double Chocolaty Chip Creme Frappuccino with Whole Milk and Whip, Venti",Starbucks,0
"Ginger Ale, Trenta",Starbucks,0
Frappuccino Cookie Straw,Starbucks,1
Almond Croissant,Starbucks,0
Classic Oatmeal,Starbucks,1
S'mores Bar,Starbucks,0
Cheese Danish,Starbucks,0
Pecan Tart,Starbucks,1
S'mores Bar Multipack,Starbucks,0
Four Peaks Kilt Lifter (Draft),Taco Bell,1
Blue Point Hoptical Illusion IPA (Draft),Taco Bell,1
Beach Bell Beer (12 oz),Taco Bell,1
Beach Bell Beer (Draft),Taco Bell,1
Michelob Original Lager (12 oz),Taco Bell,1
Tecate Original (12 oz),Taco Bell,1
Corona Extra (Draft),Taco Bell,1
Bud Light (Draft),Taco Bell,1
Sea Hag IPA (Draft),Taco Bell,1
Coors (Coors Banquet) (12 oz),Taco Bell,1
Heineken Light (Draft),Taco Bell,1
Tecate Light (12 oz),Taco Bell,1
Kona Big Wave Golden Ale (12 oz),Taco Bell,1
Miller Genuine Draft (12 oz),Taco Bell,1
Miller High Life (12 oz),Taco Bell,1
Yuengling - Porter (12 oz),Taco Bell,1
Miller Genuine Draft (Draft),Taco Bell,1
Barrio Blonde (12 oz),Taco Bell,1
Dos Equis Lager Especial (12 oz),Taco Bell,1
Sol Cervesa (Draft),Taco Bell,1
Corona Light (Draft),Taco Bell,1
Victoria (Draft),Taco Bell,1
Cheesy Roll Up - Specialties,Taco Bell,1
Bean Burrito (V),Taco Bell,0
Nacho Fries,Taco Bell,1
Nacho Fries BellGrande,Taco Bell,0
Cinnabon Delights (12 Pack - Serves 4),Taco Bell,0
Black Beans,Taco Bell,1
Burrito Supreme - Beef,Taco Bell,0
Chalupa Supreme - Specialties,Taco Bell,1
Breakfast Crunchwrap - Bacon,Taco Bell,0
Power Menu Bowl - Steak,Taco Bell,0
Crunchy Taco Supreme,Taco Bell,1
Burrito Supreme - Chicken,Taco Bell,0
Chili Cheese Burrito (regional),Taco Bell,0
Nestle Coffee-Mate Sweetened Original Creamer (1 portion creamer),Taco Bell,1
IZZE Sparkling Clementine (20 oz),Taco Bell,0
Vanilla Flavor Shot (32 oz) - LV,Taco Bell,1
Prosecco Sparkling Wine (350 mL),Taco Bell,1
Caleb's Kola (20 oz),Taco Bell,0
Whiskey (80 proof) - Single - LV,Taco Bell,1
Margarita Freeze (20 oz),Taco Bell,0
Dragon Fruit Freeze (20 oz),Taco Bell,0
Wild Strawberry Freeze (16 oz),Taco Bell,0
Hash Brown Toasted Breakfast Burrito - Bacon,Taco Bell,0
Cheesy Toasted Breakfast Burrito - Bacon,Taco Bell,0
Dragon Fruit Freeze (16 oz),Taco Bell,0
Beach Berry Freeze (32 oz),Taco Bell,0
Midnight Berry Freeze (20 oz) (New),Taco Bell,0
Diablo Sauce Packet (V),Taco Bell,1
Cheesy Bean & Rice Burrito - Value Menu,Taco Bell,0
Cinnabon Delights (2 Pk) (V),Taco Bell,1
Quesadilla - Specialties,Taco Bell,0
Black Bean Chalupa,Taco Bell,1
Soft Taco - Specialties,Taco Bell,1
Grande Nachos - Veggie,Taco Bell,0
Grande Nachos - Beef,Taco Bell,0
Mtn Dew Baja Blast Freeze (20 oz),Taco Bell,0
Mtn Dew Kickstart Orange Citrus,Taco Bell,1
Chocolate Frosted with Sprinkles Donut,Dunkin' Donuts,1
"Sausage, Egg and Cheese on Croissant",Dunkin' Donuts,0
"Bacon, Egg and Cheese on Croissant",Dunkin' Donuts,0
Sour Cream Donut,Dunkin' Donuts,1
"Hot Coffee, Extra Large",Dunkin' Donuts,1
"Iced Coffee with Skim Milk and Sugar, Large",Dunkin' Donuts,0
"Hot Latte with Whole Milk and Sugar, Large",Dunkin' Donuts,0
"Hot Coffee with Sugar, Large",Dunkin' Donuts,0
"Mocha Swirl Iced Latte with Skim Milk, Medium",Dunkin' Donuts,0
"Iced Tea Sweetened Blueberry Flavored Tea, Medium",Dunkin' Donuts,1
Chocolate Frosted Cake Donut,Dunkin' Donuts,0
"Iced Latte with Skim Milk, Medium",Dunkin' Donuts,1
"Iced Coffee with Whole Milk and Sugar, Small",Dunkin' Donuts,1
"Ham, Egg and Cheese on Croissant",Dunkin' Donuts,0
"Butter Pecan Swirl Iced Latte with Skim Milk, Medium",Dunkin' Donuts,0
"Mocha Swirl Hot Latte with Skim Milk, Large",Dunkin' Donuts,0
"Hazelnut Swirl Hot Coffee, Medium",Dunkin' Donuts,0
"Iced Tea Sweetened Raspberry Flavored, Medium",Dunkin' Donuts,1
"Butter Pecan Swirl Iced Latte with Whole Milk, Small",Dunkin' Donuts,0
"Cocoa Mocha Signature Hot Latte with Skim Milk, Small",Dunkin' Donuts,0
"Sweet Tea Raspberry Flavored, Small",Dunkin' Donuts,0
"Hot Coffee with Whole Milk and Sugar, Extra Large",Dunkin' Donuts,0
"Frozen Coffee with Whole Milk, Medium",Dunkin' Donuts,0
Big n' Toasted (Regional),Dunkin' Donuts,0
"Frozen Coffee with Skim Milk, Large",Dunkin' Donuts,0
"Mint Hot Chocolate, Large",Dunkin' Donuts,0
"French Vanilla Swirl Iced Latte with Skim Milk, Large",Dunkin' Donuts,0
Buffalo Chicken Wrap,Cafe Metro,0
Cinnamon Raisin Bagel,Cafe Metro,1
Double Chocolate Pound Cake,Cafe Metro,0
Side of Turkey Bacon,Cafe Metro,0
Wasabi Crusted Salmon Entree Salad,Cafe Metro,0
NY Cheesecake,Cafe Metro,0
Chocolate Decadence Brownie,Cafe Metro,0
Traditional Chef Entree Salad,Cafe Metro,0
Chicken Vera Cruz Wrap,Cafe Metro,0
Chicken Parmigiana,Cafe Metro,0
Cranberry Pound Cake,Cafe Metro,0
Fresh Turkey BLT,Cafe Metro,0
Onion Bagel,Cafe Metro,1
Hard Boiled Egg Sandwich,Cafe Metro,0
Two Eggs on Wrap,Cafe Metro,0
Sesame Seed Bagel,Cafe Metro,1
Cheddar Cheese Slice,Cafe Metro,1
Cape Cod Cranberry Turkey,Cafe Metro,1
Peanut Butter Cookie,Cafe Metro,0
Egg Side Salad,Cafe Metro,0
Blueberry Yogurt Parfait,Cafe Metro,0
Black & White Cookie,Cafe Metro,1
Medium Mixed Bowl Fruit Salad,Cafe Metro,0
Fruit Jello,Cafe Metro,1
Buffalo Chicken,Cafe Metro,1
Bleu Cheese,Cafe Metro,1
Frozen Hot Chocolate w/Whole Milk,Cafe Metro,0
Sesame Noodles,Cafe Metro,1
5 Star Mushroom Soup - 8oz,Cafe Metro,1
Caeser,Cafe Metro,1
Black Bean Soup - 8oz,Cafe Metro,1
Fat-Free Lemon Herb,Cafe Metro,1
Pumpkin Soup - 8oz,Cafe Metro,0
Lobster Bisque - 8oz,Cafe Metro,1
Tuscan Vegetable Soup - 8oz,Cafe Metro,1
Kale Wheat Berry & 3 Bean Chili Soup - 8oz,Cafe Metro,1
Kale Wild mushroom & Healthy Grains Soup - 8oz,Cafe Metro,1
Vanilla Latte w/Whole Milk,Cafe Metro,0
Frozen Hot Chocolate w/Skim Milk,Cafe Metro,0
Grilled Chicken,Cafe Metro,1
Tropical Breeze Smoothie,Cafe Metro,0
Kidney Beans,Cafe Metro,1
Red Grapes,Cafe Metro,1
Roasted Peppers,Cafe Metro,1
Red Onions,Cafe Metro,1
Catalina French,Cafe Metro,1
Fat-Free Raspberry Vinaigrette,Cafe Metro,1
Corn Chowder Soup - 8oz,Cafe Metro,1
Cream Of Spinach & Wild Rice Soup - 8oz,Cafe Metro,0
Santa Fe Tortilla Soup - 8oz,Cafe Metro,0
New England Clam Chowder Soup - 8oz,Cafe Metro,0
Potato Leek Soup - 8oz,Cafe Metro,0
Harira Moroccan Soup - 8oz,Cafe Metro,1
Turkey Veg Barley - 8oz,Cafe Metro,1
Coconut Curry Chicken Soup - 8oz,Cafe Metro,0
The Tango Rice Bowl,Cafe Metro,1
Cajun Chicken,Cafe Metro,0
Maryland Crabcake,Cafe Metro,0
Chicken Cutlet & Cheddar,Cafe Metro,0
Ambassador,Casa Ole,0
Beef and Bean Burrito w/ Chili,Casa Ole,0
Beef Enchilada Dinner,Casa Ole,0
Beef Fajitas - For One,Casa Ole,0
Beef Taquitos (East),Casa Ole,0
Carne Asada,Casa Ole,0
Casa Ole Dinner,Casa Ole,0
Cheese Enchiladas,Casa Ole,0
Chicken Chimichanga,Casa Ole,0
Chicken Fajita Taco Salad Grande,Casa Ole,0
Chicken Fajitas - For Two,Casa Ole,0
Chicken Taco Salad,Casa Ole,0
Chicken Taquitos with Sour Cream Sauce,Casa Ole,0
Chili Relleno,Casa Ole,0
Chipotle Tacos - Chicken,Casa Ole,0
Enchiladas Ole,Casa Ole,0
Fajita Flameado - Beef,Casa Ole,0
"Fajita Nachos w/ Chicken, Large",Casa Ole,0
"Fajita Nachos w/ Chicken, Small",Casa Ole,0
Fiesta,Casa Ole,0
Frijoles a la Charra,Casa Ole,0
Grande Tostada,Casa Ole,0
Grilled Chicken Fajita Burrito,Casa Ole,0
Grilled Steak w/ 2 cheese enchiladas,Casa Ole,0
"Guacamole Salad, Large",Casa Ole,0
Lunch Fajitas - Beef,Casa Ole,0
Mac & Cheese,Casa Ole,0
Mexicano (East),Casa Ole,0
Mini Tostada Ole - Chicken (East),Casa Ole,0
Nachos,Casa Ole,0
"Nachos Ole w/ Chicken, Large",Casa Ole,0
Pescado Ole,Casa Ole,0
Quesadillas - Chicken,Casa Ole,0
Shrimp Fajitas - For Two,Casa Ole,0
Spinach Enchilada w/ Shimp and Mushrooms,Casa Ole,0
Spinach Stuffed Chicken Breast w/ Shrimp and Mushrooms,Casa Ole,0
Tamales Ole,Casa Ole,0
Toastada Ole - Beef (East),Casa Ole,0
Tres Amigos,Casa Ole,0
Tres Tamales,Casa Ole,0
"Rum Caramel Sopapillas, Individual",Casa Ole,0
"Mocha Swirl Hot Macchiato with Skim Milk, Small",Dunkin' Donuts,1
"Frozen Chocolate, Large",Dunkin' Donuts,0
"Mocha Swirl Iced Macchiato with Whole Milk, Small",Dunkin' Donuts,1
"Caramel Swirl Hot Macchiato with Whole Milk, Medium",Dunkin' Donuts,0
"Fresh Mex Tacos, Ranchero Chicken",Chili's,0
"Add Seared Shrimp, Full Order",Chili's,0
Kids Cheeseburger Bites,Chili's,0
"Add Seared Shrimp, Half Order",Chili's,1
"Original Arnold Palmer, Regular Cup",Chili's,1
"Original BBQ Baby Back Ribs, Half Rack",Chili's,0
Classic Beef Patty,Chili's,0
"Coca-Cola, Togo Cup",Chili's,0
"Party Platter, Tripler Dipper Original Crispers (15 ct)",Chili's,0
"Party Platter, Honey-Chipotle Crispers (15 ct)",Chili's,0
"Party Platter, Ribs - Honey Chipotle",Chili's,0
"Party Platter, Mix & Match - Grilled Chicken (Small)",Chili's,0
"Party Platter, Tostada Chips with Salsa, Add White Spinach Queso",Chili's,0
"Party Platter, Crispers - Honey Mustard",Chili's,0
"Party Platter, Seared Shrimp Fajitas (Small)",Chili's,0
"Party Platter, Corn Tortillas (Small)",Chili's,0
"Party Platter, Ranch Dressing",Chili's,0
"Coca-Cola Zero, Togo Cup",Chili's,1
"Party Platter, Ancho Chile Ranch Dressing",Chili's,0
"Sprite, Regular Cup",Chili's,1
"Party Platter, Honey-Chipotle Crispers (10 ct)",Chili's,0
"Party Platter, Roasted Street Corn",Chili's,0
"Party Platter, Cajun Pasta with Shrimp (Small)",Chili's,0
"Minute Maid Lemonade, Togo Cup",Chili's,0
Black Bean & Veggie Fajitas,Chili's,0
"Party Platter, Fresh Toppings (Small)",Chili's,0
"Party Platter, Crispers - BBQ Sauce",Chili's,0
"Party Platter, Big Mouth Bites (20 ct)",Chili's,0
"Party Platter, Mix & Match - Seared Shrimp (Small)",Chili's,0
"Party Platter, Tostada Chips with Salsa, Add Skillet Queso",Chili's,0
"Party Platter, Cajun Pasta with Chicken (Small)",Chili's,0
"Party Platter, Original Crispers (15 ct)",Chili's,0
"Party Platter, Blackberry Iced Tea",Chili's,0
"Party Platter, Santa Fe",Chili's,0
"Party Platter, Santa Fe Grilled Chicken Salad",Chili's,0
"Party Platter, Seared Shrimp",Chili's,0
"Party Platter, Baby Back Ribs - Original BBQ (Small)",Chili's,0
"Fajitas, Side Beans",Chili's,1
Grilled Chicken Fajitas,Chili's,0
"Party Platter, Flour Tortillas (Small)",Chili's,0
"Party Platter, Tripler Dipper Crispy Buffalo Bleu Crispers (15 ct)",Chili's,0
"Blackberry Ice Tea, Togo Cup",Chili's,1
"Original Arnold Palmer, Togo Cup",Chili's,1
Caribbean Salad with Grilled Chicken,Chili's,0
Just Bacon Beef Burger,Chili's,0
Avocado Slices,Chili's,1
"Cream Cheese French Toast, Apple",Country Kitchen,0
Arnold Palmer,Country Kitchen,1
"Milk, Large",Country Kitchen,1
"Tea, Unsweetened Fuze",Country Kitchen,1
Kid's Cheeseburger,Country Kitchen,0
"Chocolate Milk, Large",Country Kitchen,0
Kid's Kraft Macaroni & Cheese,Country Kitchen,0
"Sundae, Caramel",Country Kitchen,0
"Chocolate Milk, Small",Country Kitchen,0
Blueberry Pancakes,Country Kitchen,0
Cordon Bleu Skillet without Side Choice,Country Kitchen,0
Side Dinner Roll,Country Kitchen,1
Side Vanilla Icing,Country Kitchen,1
"Iced Mocha, Flavored",Country Kitchen,0
"Side of Toast, Wheat",Country Kitchen,0
Jalapeno Poppers without Dipping Sauce,Country Kitchen,0
"Sundae, Oreo",Country Kitchen,0
Side California Blend,Country Kitchen,1
Apple Cheesecake,Country Kitchen,0
Cranberry Lemonade,Country Kitchen,0
Iced Latte,Country Kitchen,1
Cheezy Bacon Fries,Country Kitchen,0
"Cream Cheese Cakes, Strawberry (2)",Country Kitchen,0
Iced Mocha,Country Kitchen,1
Iced Tea,Country Kitchen,1
"Best Cakes In Town, Short Stack",Country Kitchen,0
"Dressing, Raspberry Vin.",Country Kitchen,1
Side of Beef Gravy,Country Kitchen,1
Chocolate Molten Madness,Country Kitchen,0
Espresso,Country Kitchen,1
Side Hash Browns,Country Kitchen,1
"Swiss, Small Sandwich",D'Angelo Grilled Sandwiches,1
"Greek Dressing, Grilled Topped Salads",D'Angelo Grilled Sandwiches,0
"Southwestern Chicken Bowl, Large",D'Angelo Grilled Sandwiches,0
"VT Cheddar, Small Sandwich",D'Angelo Grilled Sandwiches,1
"Lobster, Medium Roll",D'Angelo Grilled Sandwiches,0
"Pocket, Small Sandwich",D'Angelo Grilled Sandwiches,1
"Pastrami & Swiss, Medium",D'Angelo Grilled Sandwiches,0
"Chicken Noodle Soup, Cup",D'Angelo Grilled Sandwiches,0
