,_index,_type,_id,_score,fields.item_name,fields.brand_name,fields.nf_calories,fields.nf_calories_from_fat,fields.nf_total_fat,fields.nf_saturated_fat,fields.nf_trans_fatty_acid,fields.nf_cholesterol,fields.nf_sodium,fields.nf_sugars,fields.nf_protein,healthy,caption_clean,filtered_caption
545,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb683869d5d4294af838cd,1,Fiesta Taco (Chicken) - Small Original Pan Slice,Pizza Hut,170,60.0,7.0,2.0,0.0,10.0,300.0,2.0,7.0,1,"['fiesta', 'taco', 'chicken', 'small', 'original', 'pan', 'slice']","['fiesta', 'taco', 'chicken', 'small', 'origin', 'pan', 'slice']"
546,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb68386a340e8d17c8a928,1,Backyard BBQ Chicken - Medium Original Pan Slice,Pizza Hut,270,90.0,10.0,4.0,0.0,25.0,450.0,6.0,11.0,1,"['backyard', 'bbq', 'chicken', 'medium', 'original', 'pan', 'slice']","['backyard', 'bbq', 'chicken', 'medium', 'origin', 'pan', 'slice']"
547,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb68386e25e809588f0bc5,1,Fiesta Taco (Beef) - Small Thin 'N Crispy Slice,Pizza Hut,140,60.0,6.0,2.5,0.0,10.0,300.0,2.0,5.0,1,"['fiesta', 'taco', 'beef', 'small', 'thin', 'n', 'crispy', 'slice']","['fiesta', 'taco', 'beef', 'small', 'thin', 'n', 'crispi', 'slice']"
548,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb68387141f375d3d90487,1,Buffalo Chicken - Large Hand Tossed Slice,Pizza Hut,270,70.0,8.0,4.0,0.0,30.0,740.0,2.0,13.0,1,"['buffalo', 'chicken', 'large', 'hand', 'tossed', 'slice']","['buffalo', 'chicken', 'larg', 'hand', 'toss', 'slice']"
549,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb68387a2a27058b2f9572,1,Fiesta Taco (Chicken) - Small Hand Tossed Slice,Pizza Hut,150,45.0,5.0,1.5,0.0,10.0,250.0,1.0,6.0,1,"['fiesta', 'taco', 'chicken', 'small', 'hand', 'tossed', 'slice']","['fiesta', 'taco', 'chicken', 'small', 'hand', 'toss', 'slice']"
550,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72743a40ca3ced9bf02b,1,Strawberry Banana Topping,Village Inn,190,5.0,0.0,0.0,0.0,0.0,35.0,33.0,2.0,0,"['strawberry', 'banana', 'topping']","['strawberri', 'banana', 'top']"
551,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727444e0b5b9e6f058ab,1,Kids' Milk,Village Inn,150,50.0,6.0,3.5,0.0,25.0,150.0,14.0,9.0,1,"['kids', 'milk']","['kid', 'milk']"
552,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727445aa4151b38caaaa,1,"Lemon Meringue, Slice",Village Inn,450,120.0,13.0,6.0,0.0,15.0,320.0,55.0,2.0,0,"['lemon', 'meringue', 'slice']","['lemon', 'meringu', 'slice']"
553,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727456e8cdd5dfd60cdf,1,"Pick 2, Southwest Salad",Village Inn,220,140.0,16.0,0.5,0.0,10.0,240.0,6.0,4.0,1,"['pick', '2', 'southwest', 'salad']","['pick', '2', 'southwest', 'salad']"
554,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727457bae959bd3abd52,1,Tres Huevos Rancheros with Pork Carnitas,Village Inn,1390,610.0,68.0,24.0,0.5,805.0,2270.0,15.0,65.0,0,"['tres', 'huevos', 'rancheros', 'with', 'pork', 'carnitas']","['tre', 'huevo', 'ranchero', 'pork', 'carnita']"
555,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727462fcb315e2ecdecf,1,"French Silk, Slice",Village Inn,660,390.0,43.0,22.0,1.0,165.0,330.0,41.0,5.0,0,"['french', 'silk', 'slice']","['french', 'silk', 'slice']"
556,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727465ccffdd3f41a8a0,1,"Gluten-Sensitive, Low-Cholesterol Egg Substitute",Village Inn,140,80.0,9.0,2.0,0.0,95.0,320.0,1.0,13.0,1,"['glutensensitive', 'lowcholesterol', 'egg', 'substitute']","['glutensensit', 'lowcholesterol', 'egg', 'substitut']"
557,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72746de2934d2dc776e8,1,Garden Veggie Omelette with Egg Whites,Village Inn,710,200.0,22.0,8.0,0.0,15.0,1580.0,31.0,41.0,0,"['garden', 'veggie', 'omelette', 'with', 'egg', 'whites']","['garden', 'veggi', 'omelett', 'egg', 'white']"
558,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72747293722506803cd0,1,Diet Pepsi - 32 Oz. To-Go,Village Inn,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1,"['diet', 'pepsi', '32', 'oz', 'togo']","['diet', 'pepsi', '32', 'oz', 'togo']"
559,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727472c66b9528a32f50,1,Clucker Dunkers Crispy,Village Inn,600,420.0,46.0,3.5,0.0,70.0,1210.0,2.0,20.0,0,"['clucker', 'dunkers', 'crispy']","['clucker', 'dunker', 'crispi']"
560,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72747a11bde11dfea064,1,"V.I.B., Quaker Oatmeal with Bananas",Village Inn,490,110.0,12.0,4.0,0.0,10.0,105.0,40.0,13.0,0,"['vib', 'quaker', 'oatmeal', 'with', 'bananas']","['vib', 'quaker', 'oatmeal', 'banana']"
561,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72747b60aa599ec0e7de,1,"Cheesecake, Slice With Blueberry Topping",Village Inn,560,310.0,34.0,20.0,1.0,155.0,600.0,43.0,8.0,0,"['cheesecake', 'slice', 'with', 'blueberry', 'topping']","['cheesecak', 'slice', 'blueberri', 'top']"
562,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea727488ef0de22e794a74,1,Mtn Dew,Village Inn,170,0.0,0.0,0.0,0.0,0.0,60.0,46.0,0.0,0,"['mtn', 'dew']","['mtn', 'dew']"
563,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274935bb00e094fa124,1,Kids' Lemonade,Village Inn,90,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1,"['kids', 'lemonade']","['kid', 'lemonad']"
564,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274a65af022bf05baa6,1,Lemon Artichoke Chicken (no side),Village Inn,600,320.0,36.0,9.0,0.5,185.0,670.0,3.0,59.0,0,"['lemon', 'artichoke', 'chicken', 'no', 'side']","['lemon', 'artichok', 'chicken', 'side']"
565,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274ab13dc42f9991c77,1,French Toast Combo with Sausage Patty,Village Inn,890,480.0,53.0,17.0,0.0,620.0,1310.0,17.0,36.0,0,"['french', 'toast', 'combo', 'with', 'sausage', 'patty']","['french', 'toast', 'combo', 'sausag', 'patti']"
566,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274ae8938e20d87fecc,1,"Lunch/Dinner/Lent Feature, Fish & Chips, Texas Toast & French Fries",Village Inn,1510,830.0,92.0,13.0,0.0,80.0,2860.0,7.0,36.0,0,"['lunchdinnerlent', 'feature', 'fish', 'chips', 'texas', 'toast', 'french', 'fries']","['lunchdinnerl', 'featur', 'fish', 'chip', 'texa', 'toast', 'french', 'fri']"
567,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274b22c5fde9aecc902,1,Kids' Mtn Dew,Village Inn,100,0.0,0.0,0.0,0.0,0.0,35.0,27.0,0.0,1,"['kids', 'mtn', 'dew']","['kid', 'mtn', 'dew']"
568,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274bb0016422d8f5914,1,Kids' Diet Pepsi,Village Inn,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1,"['kids', 'diet', 'pepsi']","['kid', 'diet', 'pepsi']"
569,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274c30c8fafd9ccf4c7,1,Pepper Jack,Village Inn,60,45.0,5.0,3.0,0.0,15.0,15.0,1.0,3.0,1,"['pepper', 'jack']","['pepper', 'jack']"
570,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274c774ef43bddc173e,1,"2-2-2 Breakfast with Sausage Patty, without Pancakes",Village Inn,460,360.0,41.0,14.0,0.0,530.0,710.0,1.0,21.0,0,"['222', 'breakfast', 'with', 'sausage', 'patty', 'without', 'pancakes']","['222', 'breakfast', 'sausag', 'patti', 'without', 'pancak']"
571,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274cb4d59ab646f00d5,1,Iced Tea - 32 Oz. To-Go,Village Inn,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"['iced', 'tea', '32', 'oz', 'togo']","['ice', 'tea', '32', 'oz', 'togo']"
572,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274df9331ebd4bb53d3,1,Mist Twst - 32 Oz. To-Go,Village Inn,280,0.0,0.0,0.0,0.0,0.0,65.0,72.0,0.0,0,"['mist', 'twst', '32', 'oz', 'togo']","['mist', 'twst', '32', 'oz', 'togo']"
573,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e64977076f446869,1,Triple Play Breakfast Pancakes With Bacon,Village Inn,720,420.0,47.0,14.0,0.0,795.0,1190.0,9.0,33.0,0,"['triple', 'play', 'breakfast', 'pancakes', 'with', 'bacon']","['tripl', 'play', 'breakfast', 'pancak', 'bacon']"
574,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e67a8957c2343a3b,1,Create Your Own Omelette without Pancakes (no add-ins),Village Inn,600,420.0,47.0,15.0,0.5,735.0,1010.0,0.0,29.0,0,"['create', 'your', 'own', 'omelette', 'without', 'pancakes', 'no', 'addins']","['creat', 'omelett', 'without', 'pancak', 'addin']"
575,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e7b210978e53f482,1,Green Beans,Village Inn,90,60.0,7.0,2.0,0.0,0.0,200.0,2.0,1.0,1,"['green', 'beans']","['green', 'bean']"
576,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e8e1cf537180c6bd,1,"Gluten-Sensitive, Classy Cobb Salad (No Dressing), Lunch Size",Village Inn,370,220.0,25.0,7.0,0.0,300.0,430.0,3.0,28.0,0,"['glutensensitive', 'classy', 'cobb', 'salad', 'no', 'dressing', 'lunch', 'size']","['glutensensit', 'classi', 'cobb', 'salad', 'dress', 'lunch', 'size']"
577,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e8f43493e569a373,1,Cappuccino,Village Inn,110,35.0,4.0,2.5,0.0,15.0,110.0,10.0,7.0,1,['cappuccino'],['cappuccino']
578,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274eb721db764818ce5,1,Triple Play Breakfast French Toast With Bacon,Village Inn,860,480.0,53.0,15.0,0.5,975.0,1050.0,13.0,43.0,0,"['triple', 'play', 'breakfast', 'french', 'toast', 'with', 'bacon']","['tripl', 'play', 'breakfast', 'french', 'toast', 'bacon']"
579,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274f1421c6747d39a8d,1,Kids' Chocolate Milk (1% Milk),Village Inn,170,25.0,3.0,1.5,0.0,10.0,210.0,25.0,9.0,1,"['kids', 'chocolate', 'milk', '1', 'milk']","['kid', 'chocol', 'milk', '1', 'milk']"
580,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274f32cd123a7e1ce0a,1,Garden Veggie Omelette with Regular Eggs,Village Inn,860,350.0,39.0,14.0,0.0,725.0,1500.0,31.0,41.0,0,"['garden', 'veggie', 'omelette', 'with', 'regular', 'eggs']","['garden', 'veggi', 'omelett', 'regular', 'egg']"
581,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274f54952a7019acd48,1,"V.I.B., 2 Eggs, any style except poached",Village Inn,220,160.0,18.0,5.0,0.0,475.0,150.0,0.0,13.0,0,"['vib', '2', 'eggs', 'any', 'style', 'except', 'poached']","['vib', '2', 'egg', 'style', 'except', 'poach']"
582,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274ffae697bfcea1daf,1,"Slow Roasted Turkey, Mashed Potatoes, Gravy, Cranberry Sauce & Biscuit",Village Inn,1000,320.0,35.0,15.0,0.0,80.0,3930.0,26.0,44.0,0,"['slow', 'roasted', 'turkey', 'mashed', 'potatoes', 'gravy', 'cranberry', 'sauce', 'biscuit']","['slow', 'roast', 'turkey', 'mash', 'potato', 'gravi', 'cranberri', 'sauc', 'biscuit']"
583,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1199359070b402372718,1,"Apple Juice, Large",Village Inn,250,0.0,0.0,0.0,0.0,0.0,40.0,59.0,0.0,0,"['apple', 'juice', 'large']","['appl', 'juic', 'larg']"
584,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee11993ffa6cece808df9b,1,Hot Chocolate,Village Inn,230,25.0,3.0,1.5,0.0,5.0,390.0,39.0,0.0,0,"['hot', 'chocolate']","['hot', 'chocol']"
585,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee119960b0b051900cdffa,1,"Tomato Juice, Large",Village Inn,170,0.0,0.0,0.0,0.0,0.0,2250.0,23.0,7.0,0,"['tomato', 'juice', 'large']","['tomato', 'juic', 'larg']"
586,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1199a54d1272461bf021,1,All You Can Eat Fish Fry (second order),Village Inn,360,180.0,20.0,3.0,0.0,115.0,460.0,1.0,21.0,0,"['all', 'you', 'can', 'eat', 'fish', 'fry', 'second', 'order']","['eat', 'fish', 'fri', 'second', 'order']"
587,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1199a9b48e7e729e6b2d,1,"Iced Coffee, Mocha",Village Inn,170,60.0,7.0,4.5,0.0,20.0,50.0,22.0,3.0,1,"['iced', 'coffee', 'mocha']","['ice', 'coffe', 'mocha']"
588,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1199b3f61302ee44f43b,1,Strawberry Limeade,Village Inn,390,0.0,0.0,0.0,0.0,0.0,45.0,97.0,0.0,0,"['strawberry', 'limeade']","['strawberri', 'limead']"
589,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1199f182166f2a12d584,1,"Honey Mustard Dressing, 1.5 oz",Village Inn,250,230.0,25.0,3.5,0.0,30.0,300.0,6.0,0.0,0,"['honey', 'mustard', 'dressing', '15', 'oz']","['honey', 'mustard', 'dress', '15', 'oz']"
590,f762ef22-e660-434f-9071-a10ea6691c27,item,15212716030949049e655816,1,"12 inch To Go Pizzas Neapolitan, Pineapple",Anthony's Pizza & Pasta,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"['12', 'inch', 'to', 'go', 'pizzas', 'neapolitan', 'pineapple']","['12', 'inch', 'go', 'pizza', 'neapolitan', 'pineappl']"
591,f762ef22-e660-434f-9071-a10ea6691c27,item,152127160d998b002bc02478,1,"12 inch Dine In Pizzas Neapolitan, Fresh Mozzarella",Anthony's Pizza & Pasta,20,10.0,1.5,1.0,0.0,5.0,15.0,0.0,1.0,1,"['12', 'inch', 'dine', 'in', 'pizzas', 'neapolitan', 'fresh', 'mozzarella']","['12', 'inch', 'dine', 'pizza', 'neapolitan', 'fresh', 'mozzarella']"
592,f762ef22-e660-434f-9071-a10ea6691c27,item,15212716169290ec9971f616,1,"Neapolitan House Pie Slice, White Sauce Cheese",Anthony's Pizza & Pasta,450,170.0,19.0,11.0,0.5,65.0,890.0,3.0,23.0,0,"['neapolitan', 'house', 'pie', 'slice', 'white', 'sauce', 'cheese']","['neapolitan', 'hous', 'pie', 'slice', 'white', 'sauc', 'chees']"
593,f762ef22-e660-434f-9071-a10ea6691c27,item,152127162328a49c3ec3bffc,1,"Gluten Free Pizza, Meatball",Anthony's Pizza & Pasta,80,40.0,4.5,1.5,0.0,35.0,50.0,0.0,7.0,1,"['gluten', 'free', 'pizza', 'meatball']","['gluten', 'free', 'pizza', 'meatbal']"
594,f762ef22-e660-434f-9071-a10ea6691c27,item,152127162c90e814241a17d8,1,"Gluten Free Pizza, Green Chilies",Anthony's Pizza & Pasta,20,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1,"['gluten', 'free', 'pizza', 'green', 'chilies']","['gluten', 'free', 'pizza', 'green', 'chili']"
595,f762ef22-e660-434f-9071-a10ea6691c27,item,152127162d74d65081a81b06,1,"Gluten Free Pizza, Fresh Mozzarella",Anthony's Pizza & Pasta,70,45.0,5.0,3.5,0.0,15.0,65.0,0.0,5.0,1,"['gluten', 'free', 'pizza', 'fresh', 'mozzarella']","['gluten', 'free', 'pizza', 'fresh', 'mozzarella']"
596,f762ef22-e660-434f-9071-a10ea6691c27,item,1521271633130bbc25ad27dc,1,"Gluten Free Pizza, Canadian Bacon",Anthony's Pizza & Pasta,60,25.0,2.5,1.0,0.0,20.0,470.0,2.0,7.0,1,"['gluten', 'free', 'pizza', 'canadian', 'bacon']","['gluten', 'free', 'pizza', 'canadian', 'bacon']"
597,f762ef22-e660-434f-9071-a10ea6691c27,item,1521271636c06b54cef207ef,1,"Sicilian Pizza, Pepperoncini",Anthony's Pizza & Pasta,5,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,1,"['sicilian', 'pizza', 'pepperoncini']","['sicilian', 'pizza', 'pepperoncini']"
598,f762ef22-e660-434f-9071-a10ea6691c27,item,1521271650ba6d154f8cc6a1,1,"Gluten Free Penne Noodles, 4 oz",Anthony's Pizza & Pasta,170,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1,"['gluten', 'free', 'penne', 'noodles', '4', 'oz']","['gluten', 'free', 'penn', 'noodl', '4', 'oz']"
599,f762ef22-e660-434f-9071-a10ea6691c27,item,1521271653b52f559d239fae,1,"Neapolitan House Pie Slice, Red Sauce Cheese",Anthony's Pizza & Pasta,430,150.0,17.0,10.0,0.5,55.0,960.0,4.0,22.0,0,"['neapolitan', 'house', 'pie', 'slice', 'red', 'sauce', 'cheese']","['neapolitan', 'hous', 'pie', 'slice', 'red', 'sauc', 'chees']"
600,f762ef22-e660-434f-9071-a10ea6691c27,item,c6401487d8ee7ae7771e48b9,1,Old Fashioned Breadsticks *Local Specialty* 1/10 Large (each),Pizza Hut,200,60.0,6.0,3.0,0.0,15.0,370.0,0.0,9.0,1,"['old', 'fashioned', 'breadsticks', 'local', 'specialty', '110', 'large', 'each']","['old', 'fashion', 'breadstick', 'local', 'specialti', '110', 'larg']"
601,f762ef22-e660-434f-9071-a10ea6691c27,item,c6401487ee80420ff8abd0b7,1,Meatball Sub Sandwich w/ Potato Chips,Pizza Hut,1090,510.0,56.0,19.0,1.0,130.0,2890.0,12.0,50.0,0,"['meatball', 'sub', 'sandwich', 'w', 'potato', 'chips']","['meatbal', 'sub', 'sandwich', 'w', 'potato', 'chip']"
602,f762ef22-e660-434f-9071-a10ea6691c27,item,c6401487f724db771075ad30,1,Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Straight-Cut Fries,Pizza Hut,1240,490.0,55.0,13.0,0.5,100.0,3570.0,12.0,49.0,0,"['black', 'forest', 'ham', 'cheese', 'sandwich', 'local', 'specialty', 'w', 'straightcut', 'fries']","['black', 'forest', 'ham', 'chees', 'sandwich', 'local', 'specialti', 'w', 'straightcut', 'fri']"
603,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025040198ab24b27c0606,1,BBQ Lover's *Local Specialty* - Large Original Stuffed Crust Slice,Pizza Hut,370,150.0,16.0,8.0,0.0,45.0,790.0,7.0,16.0,0,"['bbq', 'lovers', 'local', 'specialty', 'large', 'original', 'stuffed', 'crust', 'slice']","['bbq', 'lover', 'local', 'specialti', 'larg', 'origin', 'stuf', 'crust', 'slice']"
604,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025041a1a89e46bc4e6e9,1,BLT *Local Specialty* - Medium Thin 'N Crispy Slice,Pizza Hut,230,110.0,12.0,4.0,0.0,25.0,430.0,3.0,9.0,1,"['blt', 'local', 'specialty', 'medium', 'thin', 'n', 'crispy', 'slice']","['blt', 'local', 'specialti', 'medium', 'thin', 'n', 'crispi', 'slice']"
605,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025041ab8c7bca9a951ae,1,Garden Fresh *Local Specialty* - Large Hand Tossed Slice,Pizza Hut,260,70.0,8.0,4.0,0.0,20.0,470.0,3.0,11.0,1,"['garden', 'fresh', 'local', 'specialty', 'large', 'hand', 'tossed', 'slice']","['garden', 'fresh', 'local', 'specialti', 'larg', 'hand', 'toss', 'slice']"
606,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504313822c8ec2a8653,1,Hawaiian *Local Specialty* - Personal Pan Pizza Slice,Pizza Hut,140,45.0,5.0,2.0,0.0,10.0,330.0,3.0,6.0,1,"['hawaiian', 'local', 'specialty', 'personal', 'pan', 'pizza', 'slice']","['hawaiian', 'local', 'specialti', 'person', 'pan', 'pizza', 'slice']"
607,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025044a719915034f62b4,1,BBQ Chicken *Local Specialty* - Personal Pan Pizza Slice,Pizza Hut,180,50.0,5.0,2.0,0.0,20.0,380.0,8.0,8.0,1,"['bbq', 'chicken', 'local', 'specialty', 'personal', 'pan', 'pizza', 'slice']","['bbq', 'chicken', 'local', 'specialti', 'person', 'pan', 'pizza', 'slice']"
608,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025044c2280214b630f55,1,BLT *Local Specialty* - Large Thin 'N Crispy Slice,Pizza Hut,330,160.0,18.0,6.0,0.0,35.0,600.0,3.0,12.0,1,"['blt', 'local', 'specialty', 'large', 'thin', 'n', 'crispy', 'slice']","['blt', 'local', 'specialti', 'larg', 'thin', 'n', 'crispi', 'slice']"
609,f762ef22-e660-434f-9071-a10ea6691c27,item,c640250456c523b55eee46a9,1,BLT *Local Specialty* - Small Thin 'N Crispy Slice,Pizza Hut,130,60.0,6.0,2.0,0.0,15.0,230.0,2.0,5.0,1,"['blt', 'local', 'specialty', 'small', 'thin', 'n', 'crispy', 'slice']","['blt', 'local', 'specialti', 'small', 'thin', 'n', 'crispi', 'slice']"
610,f762ef22-e660-434f-9071-a10ea6691c27,item,c640250458ddb67daedb198e,1,Garden Fresh *Local Specialty* - Large Thin 'N Crispy Slice,Pizza Hut,240,70.0,8.0,4.0,0.0,20.0,530.0,5.0,11.0,1,"['garden', 'fresh', 'local', 'specialty', 'large', 'thin', 'n', 'crispy', 'slice']","['garden', 'fresh', 'local', 'specialti', 'larg', 'thin', 'n', 'crispi', 'slice']"
611,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025045ab3dfb5bd5c80e2,1,Garden Chicken *Local Specialty* - Rectangle Slice,Pizza Hut,240,80.0,9.0,3.0,0.0,20.0,460.0,1.0,11.0,1,"['garden', 'chicken', 'local', 'specialty', 'rectangle', 'slice']","['garden', 'chicken', 'local', 'specialti', 'rectangl', 'slice']"
612,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025045cbbd039a092acb2,1,Garden Fresh *Local Specialty* - Small Hand Tossed Slice,Pizza Hut,120,30.0,3.5,1.5,0.0,10.0,220.0,1.0,5.0,1,"['garden', 'fresh', 'local', 'specialty', 'small', 'hand', 'tossed', 'slice']","['garden', 'fresh', 'local', 'specialti', 'small', 'hand', 'toss', 'slice']"
613,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025045d39ebc9ec786043,1,Badger Special *Local Specialty* - Medium Hand Tossed Slice,Pizza Hut,230,80.0,9.0,4.5,0.0,25.0,420.0,1.0,10.0,1,"['badger', 'special', 'local', 'specialty', 'medium', 'hand', 'tossed', 'slice']","['badger', 'special', 'local', 'specialti', 'medium', 'hand', 'toss', 'slice']"
614,f762ef22-e660-434f-9071-a10ea6691c27,item,c640250468e7c2092de8632c,1,Hawaiian *Local Specialty* - Large Hand Tossed Slice,Pizza Hut,270,70.0,8.0,4.0,0.0,25.0,620.0,4.0,13.0,1,"['hawaiian', 'local', 'specialty', 'large', 'hand', 'tossed', 'slice']","['hawaiian', 'local', 'specialti', 'larg', 'hand', 'toss', 'slice']"
615,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025046efc86217217e1c5,1,American Chicken Club *Local Specialty* - Large Original Pan Slice,Pizza Hut,440,220.0,25.0,7.0,0.0,45.0,720.0,2.0,17.0,0,"['american', 'chicken', 'club', 'local', 'specialty', 'large', 'original', 'pan', 'slice']","['american', 'chicken', 'club', 'local', 'specialti', 'larg', 'origin', 'pan', 'slice']"
616,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504785b21f9a4fd9c26,1,Taco Pizza *Local Specialty* - Large Original Pan Slice,Pizza Hut,440,200.0,22.0,9.0,0.5,40.0,800.0,2.0,19.0,0,"['taco', 'pizza', 'local', 'specialty', 'large', 'original', 'pan', 'slice']","['taco', 'pizza', 'local', 'specialti', 'larg', 'origin', 'pan', 'slice']"
617,f762ef22-e660-434f-9071-a10ea6691c27,item,c64025048df57cb6d046c487,1,Garden Chicken *Local Specialty* - Small Original Pan Slice,Pizza Hut,140,50.0,5.0,2.0,0.0,10.0,290.0,2.0,7.0,1,"['garden', 'chicken', 'local', 'specialty', 'small', 'original', 'pan', 'slice']","['garden', 'chicken', 'local', 'specialti', 'small', 'origin', 'pan', 'slice']"
618,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504b77ff5e62a84f930,1,Garden Fresh *Local Specialty* - Large Original Pan Slice,Pizza Hut,340,130.0,15.0,5.0,0.0,25.0,590.0,3.0,14.0,1,"['garden', 'fresh', 'local', 'specialty', 'large', 'original', 'pan', 'slice']","['garden', 'fresh', 'local', 'specialti', 'larg', 'origin', 'pan', 'slice']"
619,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504d0943fd325a2de68,1,Taco Pizza *Local Specialty* - Medium Thin 'N Crispy Slice,Pizza Hut,250,100.0,11.0,5.0,0.0,30.0,550.0,3.0,12.0,1,"['taco', 'pizza', 'local', 'specialty', 'medium', 'thin', 'n', 'crispy', 'slice']","['taco', 'pizza', 'local', 'specialti', 'medium', 'thin', 'n', 'crispi', 'slice']"
620,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504d841140bc64e7977,1,BBQ Lover's *Local Specialty* - Small Thin 'N Crispy Slice,Pizza Hut,140,45.0,5.0,2.5,0.0,15.0,310.0,5.0,6.0,1,"['bbq', 'lovers', 'local', 'specialty', 'small', 'thin', 'n', 'crispy', 'slice']","['bbq', 'lover', 'local', 'specialti', 'small', 'thin', 'n', 'crispi', 'slice']"
621,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504e6f9c5237a5d3551,1,Garden Chicken *Local Specialty* - Medium Hand Tossed Slice,Pizza Hut,200,60.0,6.0,3.0,0.0,20.0,380.0,1.0,10.0,1,"['garden', 'chicken', 'local', 'specialty', 'medium', 'hand', 'tossed', 'slice']","['garden', 'chicken', 'local', 'specialti', 'medium', 'hand', 'toss', 'slice']"
622,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504fd7cd58b8e43ad22,1,Badger Special *Local Specialty* - Large Hand Tossed Slice,Pizza Hut,310,120.0,13.0,6.0,0.0,35.0,590.0,2.0,14.0,1,"['badger', 'special', 'local', 'specialty', 'large', 'hand', 'tossed', 'slice']","['badger', 'special', 'local', 'specialti', 'larg', 'hand', 'toss', 'slice']"
623,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402504fdbaa6eb5be119f5,1,Badger Special *Local Specialty* - Small Original Pan Slice,Pizza Hut,160,70.0,7.0,3.0,0.0,15.0,320.0,2.0,7.0,1,"['badger', 'special', 'local', 'specialty', 'small', 'original', 'pan', 'slice']","['badger', 'special', 'local', 'specialti', 'small', 'origin', 'pan', 'slice']"
